headline,url,datePublished
Угљеша Мрдић осми дан штрајкује глађу испред Народне скупштине,https://www.rts.rs/vesti/politika/5823336/ugljesa-mrdic-strajk-gladju.html,"субота, 08. нов 2025, 08:29 -> 09:04"
Дијана Хрка наставила штрајк глађу код Скупштине,https://www.rts.rs/vesti/politika/5823323/dijana-hrka-strajk-gladju-pad-nadstresnice.html,"субота, 08. нов 2025, 08:16 -> 14:38"
"Марта Кос о усвајању Закона о бирачком списку: Важан корак, радујемо се његовој примени у пракси",https://www.rts.rs/vesti/politika/5823228/kos-bemerat-jedinstveni-biracki-spisak.html,"петак, 07. нов 2025, 19:40 -> 20:51"
Пресуда Шаћиру Лутвији из Призрена 11. новембра,https://www.rts.rs/vesti/politika/5823187/presuda-saciru-lutviji-iz-prizrena-11-novembra.html,"петак, 07. нов 2025, 17:23 -> 17:32"
Министарство спољних послова: Изненађени смо коментарима Захарове на рачун Србије и Вучића,https://www.rts.rs/vesti/politika/5822889/zaharova-vucic-srbija-rusija-beograd-moskva-municija.html,"петак, 07. нов 2025, 14:12 -> 16:37"
Настављено суђење Пантићу и Зарићу за наводни ратни злочин код Истока,https://www.rts.rs/vesti/politika/5822840/nastavljeno-sudjenje-panticu-i-zaricu-za-navodni-ratni-zlocin-kod-istoka.html,"петак, 07. нов 2025, 13:21 -> 14:01"
Вучић разговарао телефоном са председником Литваније о европској агенди и сарадњи,https://www.rts.rs/vesti/politika/5822777/vucic-razgovarao-telefonom-sa-predsednikom-litvanije-o-evropskoj-agendi-i-saradnji.html,"петак, 07. нов 2025, 13:00 -> 13:11"
Предлог закона о буџету за 2026. упућен у скупштинску процедуру,https://www.rts.rs/vesti/politika/5822756/skupstina-predlog-zakona-o-budzetu.html,"петак, 07. нов 2025, 12:43 -> 13:05"
Брнабићева са Кајом Калас у Бриселу: Настављамо заједнички рад на реформама,https://www.rts.rs/vesti/politika/5822606/brnabic-kaja-kalas-razgovor-brisel.html,"петак, 07. нов 2025, 11:41 -> 11:47"
Вучић са Боцан-Харченком о снабдевању гасом и НИС-у: Циљ да заштитимо енергетску безбедност,https://www.rts.rs/vesti/politika/5822568/vucic-bocan-harcenko-gas-nis.html,"петак, 07. нов 2025, 11:00 -> 11:09"
Угљеша Мрдић седми дан штрајкује глађу испред Народне скупштине,https://www.rts.rs/vesti/politika/5822384/ugljesa-mrdic-sedmi-dan-strajkuje-gladju-ispred-narodne-skupstine.html,"петак, 07. нов 2025, 08:59 -> 19:47"
"Дијана Хрка наставила штрајк глађу код Скупштине, подршка у више градова Србије",https://www.rts.rs/vesti/politika/5822339/dijana-hrka-strajk-glad.html,"петак, 07. нов 2025, 08:13 -> 08:06"
Скупштина завршила са радом – усвојене измене Закона о бирачком списку и лекс специјалис о згради Генералштаба,https://www.rts.rs/vesti/politika/5822287/skupstina-leks-specijalis-generalstab-zakon-o-jbs.html,"петак, 07. нов 2025, 05:57 -> 20:44"
Влада Србије утврдила предлог закона о службеним контролама и органској производњи,https://www.rts.rs/vesti/politika/5822039/vlada-srbije-utvrdila-predlog-zakona-o-sluzbenim-kontrolama-i-organskoj-proizvodnji.html,"четвртак, 06. нов 2025, 14:47 -> 14:57"
Разбијене просторије Новог ДСС-a у Раковици,https://www.rts.rs/vesti/politika/5821960/razbijene-prostorije-novog-dss-a-u-rakovici.html,"четвртак, 06. нов 2025, 14:13 -> 14:23"
Вучић о изјави уредника ноћних вести РТС-а Ивана Плавшића,https://www.rts.rs/vesti/politika/5821759/vucic-o-izjavi-urednika-nocnih-vesti-rts-a-ivana-plavsica.html,"четвртак, 06. нов 2025, 12:43 -> 13:47"
Станковић: Важан је превентивни рад просветне инспекције,https://www.rts.rs/vesti/politika/5821623/ministarstvo-prosvete-dejan-vuk-stankovic.html,"четвртак, 06. нов 2025, 11:33 -> 11:42"
"Мацут за кинеске медије: Продубићемо партнерство у областима високих технологија, зелене енергије, образовања ",https://www.rts.rs/vesti/politika/5821605/macut-za-kineske-medije-produbicemo-partnerstvo-u-oblastima-visokih-tehnologija-zelene-energije-obrazovanja-.html,"четвртак, 06. нов 2025, 11:26 -> 13:01"
"Фон Бекерат: Извештај је огледало напретка, ЕУ спремна да подржи реформе; Вучић: То није огледало, већ мишљење ЕК",https://www.rts.rs/vesti/politika/5821583/fon-bekerat-izvestaj-je-ogledalo-napretka-eu-spremna-da-podrzi-reforme-vucic-to-nije-ogledalo-vec-misljenje-ek.html,"четвртак, 06. нов 2025, 11:17 -> 15:59"
Два скупа испред Скупштине Србије – окупљања високог ризика  показала дубоку поларизацију друштва,https://www.rts.rs/vesti/politika/5821297/docek-srbi-sa-kim-dijana-hrka-narodna-skupstina.html,"четвртак, 06. нов 2025, 10:24 -> 17:39"
"Мали за РТС: Основе буџета су раст плата, пензија и инвестиција као и даљи развој инфраструктуре, пред посланицима крајем новембра ",https://www.rts.rs/vesti/politika/5821281/sinisa-mali-predlog-budzet-2026.html,"четвртак, 06. нов 2025, 08:26 -> 11:04"
"Вучић се састаје са Бекератом, амбасадор ЕУ предаће му годишњи извештај о Србији ",https://www.rts.rs/vesti/politika/5821255/vucic-bakerat-izvestaj-eu.html,"четвртак, 06. нов 2025, 06:34 -> 07:11"
"Посланици расправљали о амандманима на лекс специјалис, наставак седнице у петак",https://www.rts.rs/vesti/politika/5821253/biracki-spiska-leks-specijalis-amandmani-skupstina.html,"четвртак, 06. нов 2025, 06:05 -> 19:11"
"Срби са КиМ који пешаче ка Новом Саду дочекани испред Скупштине, Вучић: Поносан на Србију, поново позивам на дијалог",https://www.rts.rs/vesti/politika/5821130/docek-skupstina-srbi-kim.html,"среда, 05. нов 2025, 18:45 -> 20:41"
Вучић разговарао са Зеленским: Наставићемо да радимо на међусобној подршци,https://www.rts.rs/vesti/politika/5821125/vucic-zelenski-telefonski-razgovor.html,"среда, 05. нов 2025, 17:40 -> 17:54"
Вучић: Молим све да буду мирни данас испред Скупштине и покажу одговорност,https://www.rts.rs/vesti/politika/5820925/vucic-molim-sve-da-budu-mirni-danas-ispred-skupstine-i-pokazu-odgovornost.html,"среда, 05. нов 2025, 13:40 -> 13:47"
Савет за борбу против корупције: Недоступна документација о трошковима изградње пруге Београд-Нови Сад,https://www.rts.rs/vesti/politika/5820922/savet-za-borbu-protiv-korupcije-nedostupna-dokumentacija-o-troskovima-izgradnje-pruge-beograd-novi-sad.html,"среда, 05. нов 2025, 13:33 -> 13:56"
Угљеша Мрдић шести дан штрајкује глађу испред Народне скупштине,https://www.rts.rs/vesti/politika/5820811/ugljesa-mrdic-sesti-dan-strajkuje-gladju-ispred-narodne-skupstine.html,"среда, 05. нов 2025, 12:27 -> 12:33"
Срби са КиМ који пешаче на скуп против блокада у НС кренули из Липовице ка Београду,https://www.rts.rs/vesti/politika/5820736/srbi-sa-kim-koji-pesace-na-skup-protiv-blokada-u-ns-krenuli-iz-lipovice-ka-beogradu.html,"среда, 05. нов 2025, 11:16 -> 11:33"
Мацут: Србија остаје посвећена јачању стратешког партнерства са Кином,https://www.rts.rs/vesti/politika/5820654/macut-u-sangaju.html,"среда, 05. нов 2025, 10:12 -> 20:33"
"Миливојевић: Србија важна за стабилност региона, интерес ЕУ да се њен европски пут деблокира",https://www.rts.rs/vesti/politika/5820612/milivojevic-srbija-vazna-za-stabilnost-regiona-interes-eu-da-se-njen-evropski-put-deblokira.html,"среда, 05. нов 2025, 09:00 -> 09:02"
"Амбасадор ЕУ: Није циљ извештаја да се направи списак критика Србији, реформе треба спроводити због грађана",https://www.rts.rs/vesti/politika/5820631/ambasador-eu-nije-cilj-izvestaja-da-se-napravi-spisak-kritika-srbiji-reforme-treba-sprovoditi-zbog-gradjana.html,"среда, 05. нов 2025, 09:00 -> 10:51"
"У Скупштини Србије закључена расправа о бирачком списку и лекс специјалису за Генералштаб, сутра о амандманима",https://www.rts.rs/vesti/politika/5820605/poslanici-skupstina-biracki-spisak.html,"среда, 05. нов 2025, 06:37 -> 21:27"
Таковска 10: Годину дана од трагедије у Новом Саду – Србија између улице и институција,https://www.rts.rs/vesti/politika/5820501/nadstresnica-studenti-protesti-blokade-izbori-vucic-kriza-politika-drustvo.html,"уторак, 04. нов 2025, 22:30 -> 22:32"
Фон Бекерат предао Брнабићевој извештај Европске комисије о Србији,https://www.rts.rs/vesti/politika/5820512/fon-bekerat-predao-brnabicevoj-izvestaj-evropske-komisije-o-srbiji.html,"уторак, 04. нов 2025, 19:55 -> 20:02"
